time,price,split,stable_state,stable_b_ST,candidate_state,belief_gap,path_context_6h,path_label_6h,path_context_12h,path_label_12h,path_context_24h,path_label_24h,path_context_48h,path_label_48h,plie_direction,plie_reliability,plie_intensity,e_cascade,e_rejection,e_rha_strict,e_absorption,e_active,e_quiet,e_low_vol,e_range_compression,e_trend_strength,e_conflict,e_quality_bad,top_evidence_features,stable_b_VT,stable_b_RC,stable_b_RHA,stable_b_HPEM,stable_b_AMB
2022-04-11 22:50:00,39862.87673539,train,HPEM,,HPEM,0.9719828361407085,path_directional_core,path_cascade_transmission,path_directional_core,path_cascade_transmission,path_directional_core,path_cascade_transmission,path_directional_core,path_cascade_transmission,-1.0,0.7765135397851257,4.117070261104585,0.8460802574597179,0.01714285714285714,0.03849731403085235,0.12441945179986941,0.3012753679627083,0.0,0.27482531519787123,0.031129891182,0.5625719974600001,0.21200775980751368,0.024999999999999967,strong entry/accel=1.000; strong liquidation pressure=0.966; directional PLIE/path=0.855; cascade/amplification=0.846; jump/volatility instability=0.701,,,,0.9731081461563471,
2022-04-11 21:50:00,39527.08047460683,train,HPEM,,HPEM,0.9779395531469873,path_directional_core,path_cascade_transmission,path_directional_core,path_cascade_transmission,path_directional_core,path_cascade_transmission,path_directional_core,path_cascade_transmission,-1.0,0.7764171011084778,3.7655346610013543,0.8452479303073719,0.0,0.004358105090686896,0.01699720126461704,0.37452176808254867,0.0,0.3545361217589945,0.039719842555100006,0.69314401757,0.11059134228613532,0.024999999999999967,strong entry/accel=1.000; strong liquidation pressure=0.966; directional PLIE/path=0.855; cascade/amplification=0.845; jump/volatility instability=0.633,,,,0.9708887579605499,
2024-08-05 11:50:00,51484.23416359988,train,HPEM,,HPEM,0.969100759711646,path_directional_core,path_cascade_transmission,path_directional_core,path_cascade_transmission,path_directional_core,path_cascade_transmission,path_directional_core,path_cascade_transmission,-1.0,0.7411986124660808,2.5576518038242995,0.7073517851593437,0.01714285714285714,0.035457999106233686,0.11638273334242909,0.30939283283536667,0.0,0.0,0.0136374160687,0.31861672376249994,0.3211267693545479,0.025000000000009764,strong liquidation pressure=0.961; directional PLIE/path=0.832; jump/volatility instability=0.735; cascade/amplification=0.707; 1h shock aligned with PLIE=0.000,,,,0.9715900312932888,
2022-04-12 00:50:00,39745.04022724215,train,HPEM,,HPEM,0.9529749870752225,path_directional_core,path_cascade_transmission,path_directional_core,path_cascade_transmission,path_directional_core,path_cascade_transmission,path_directional_core,path_cascade_transmission,-1.0,0.7768992620860165,4.57188670092542,0.7173025969908724,0.01714285714285714,0.0663537598301676,0.23297952004236133,0.27681717670394124,0.0,0.33469145136764433,0.0947441537575,0.525953982115,0.10597465952854754,0.024999999999999967,strong liquidation pressure=0.967; directional PLIE/path=0.855; cascade/amplification=0.717; jump/volatility instability=0.613; strong entry/accel=0.201,,,,0.9730519421825325,
2024-08-05 10:50:00,51406.35877191025,train,HPEM,,HPEM,0.9713426006486815,path_directional_core,path_cascade_transmission,path_directional_core,path_cascade_transmission,path_directional_core,path_cascade_transmission,path_directional_core,path_cascade_transmission,-1.0,0.7454464294399411,2.576570305302578,0.70525687475016,0.01714285714285714,0.03394765451338722,0.10987996271976336,0.3655140659631523,0.0,0.0,0.008659411902100001,0.477885390565,0.02396454139855066,0.02500000000000041,strong liquidation pressure=0.962; directional PLIE/path=0.835; jump/volatility instability=0.751; cascade/amplification=0.705; 1h shock aligned with PLIE=0.517,,,,0.9702340995513433,
2026-05-03 10:50:00,78397.4124142338,test,AMB,,AMB,0.7327781712353281,path_mixed_pressure,path_mixed_pressure_chop,path_mixed_pressure,path_mixed_pressure_chop,path_mixed_pressure,path_mixed_pressure_chop,path_directional_weak,path_partial_absorption,1.0,0.3422814035349862,0.1675964124938603,0.11227949256913936,0.06857142857142856,0.01556674539949467,0.5014013740580544,0.14428943779743947,0.0,0.9802884440930405,0.8867909238249596,0.4019507923967558,0.46453960071053135,0.03628583385136597,weak semantic clarity=0.856; mixed pressure/chop=0.850; evidence conflict=0.465; data-quality/staleness risk=0.036; cross-window conflict=0.000,,,,,0.7809125199465105
2026-05-03 14:50:00,78727.6836035703,test,AMB,,AMB,0.6509785357687934,path_mixed_pressure,path_normal_mixed_active_breakout_up,path_mixed_pressure,path_mixed_pressure_chop,path_mixed_pressure,path_mixed_pressure_chop,path_directional_weak,path_partial_absorption,1.0,0.5561187987633581,0.2555745560753424,0.17321573115720948,0.05142857142857142,0.018360760871326685,0.49633567069064954,0.2218444258250522,0.0,0.9431913545462727,0.8730261634637647,0.3453250279263569,0.45200540845878423,0.23180031818418112,mixed pressure/chop=0.850; weak semantic clarity=0.778; evidence conflict=0.452; data-quality/staleness risk=0.232; cross-window conflict=0.000,,,,,0.766617282964781
2026-05-03 09:50:00,78518.7938545604,test,AMB,,AMB,0.7959471258203902,path_mixed_pressure,path_mixed_pressure_chop,path_mixed_pressure,path_mixed_pressure_chop,path_mixed_pressure,path_mixed_pressure_chop,path_directional_weak,path_partial_absorption,1.0,0.3175673715597919,0.1960671576890928,0.11307185610744824,0.05142857142857142,0.013275187586570831,0.4530408337922324,0.13855901628645503,0.0,0.9548695448962128,0.8402755267423014,0.37359650781370723,0.5446843383522879,0.20669519617208243,weak semantic clarity=0.861; mixed pressure/chop=0.850; evidence conflict=0.545; data-quality/staleness risk=0.207; cross-window conflict=0.000,,,,,0.7519987011379645
2026-05-03 13:50:00,78660.2584697295,test,AMB,,AMB,0.6854895918158403,path_mixed_pressure,path_mixed_pressure_chop,path_mixed_pressure,path_mixed_pressure_chop,path_mixed_pressure,path_mixed_pressure_chop,path_directional_weak,path_full_absorption_stall,1.0,0.3230368066428077,0.1944783499916091,0.15898844276683297,0.08436456398811767,0.016211016365938843,0.5167774098228308,0.15024985710988034,0.0,0.9330218648582691,0.867370919194258,0.347234393610933,0.5423266532427851,0.12744752034979903,mixed pressure/chop=0.850; weak semantic clarity=0.841; evidence conflict=0.542; data-quality/staleness risk=0.127; cross-window conflict=0.000,,,,,0.7588081946942384
2026-05-03 15:50:00,78652.8646408384,test,AMB,,AMB,0.5985043214887101,path_mixed_pressure,path_mixed_pressure_chop,path_mixed_pressure,path_mixed_pressure_chop,path_mixed_pressure,path_mixed_pressure_chop,path_directional_weak,path_full_absorption_stall,1.0,0.7213213489836586,0.2483259962188379,0.14636322510668906,0.06642857142857142,0.022473930573374004,0.5102554947391781,0.13433658426034253,0.0,0.9566759668523137,0.8746469090067144,0.3894159962459655,0.37081074148367754,0.010631483403315628,weak semantic clarity=0.854; mixed pressure/chop=0.850; evidence conflict=0.371; data-quality/staleness risk=0.011; cross-window conflict=0.000,,,,,0.750028348894996
